division_key,anchor_type,anchor_text,source_url_or_doc,checked_by,checked_ts,status,verified_value,note
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities financing (Global Banking & Markets net revenues)",,,,UNVERIFIED,,
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities financing (prime brokerage financing included)",,,,UNVERIFIED,,
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Prime Services",,,,UNVERIFIED,,
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | Equities",,,,UNVERIFIED,,
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | Equities financing",,,,UNVERIFIED,,
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | FICC financing",,,,UNVERIFIED,,
prime_brokerage_financing,A2,UBS Group AG | Annual Report | FY2023 | Financing Services,,,,UNVERIFIED,,
prime_brokerage_financing,A3,DataLend | Global securities lending revenue | 9.7 USD billion per year | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,HFR (Hedge Fund Research) | Global Hedge Fund Industry Report — total industry capital | 4.0 USD trillions AUM | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,HFR (Hedge Fund Research) | Global hedge fund industry capital (HFR Global Hedge Fund Industry Report) | 4.3 USD trillions | as_of 2024-03,,,,UNVERIFIED,,
prime_brokerage_financing,A3,HFR (Hedge Fund Research) | Global hedge fund industry capital | 4.0 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,HFR (Hedge Fund Research) | Hedge fund industry capital | 4500000000000 USD | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,Hedge Fund Research (HFR) | Global Hedge Fund Industry Report - total industry assets under management | 4.5 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,ICMA European Repo and Collateral Council | European Repo Market Survey — total repo outstanding of survey participants | 10.4 EUR trillion | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,ICMA | European Repo Market Survey — repo outstanding | 10.7 EUR trillion | as_of 2023-12,,,,UNVERIFIED,,
prime_brokerage_financing,A3,ISLA | Securities Lending Market Report — securities on loan (global) | 2.7 EUR trillion (approximate) | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,International Capital Market Association | European Repo and Collateral Council survey: total repo book | 11.1 EUR trillion | as_of 2024-12,,,,UNVERIFIED,,
prime_brokerage_financing,A3,International Capital Market Association | European Repo and Collateral Council survey: total repo contract value | 11.1 EUR trillion | as_of 2024-12-11,,,,UNVERIFIED,,
prime_brokerage_financing,A3,International Securities Lending Association (ISLA) | Securities Lending Market Report - global securities on loan | 2.6 EUR trillion | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,International Securities Lending Association (ISLA) | Securities Lending Market Report — securities on loan globally | 2.6 EUR trillion | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,SIFMA | Global Securities Lending Survey | 6.2 USD trillion notional outstanding | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,Securities Industry and Financial Markets Association (SIFMA) | Prime Brokerage Assets Under Management | 12000000000000 USD | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A3,Securities Industry and Financial Markets Association (SIFMA) | Securities Lending Outstanding | 4.5 trillion USD | as_of 2023-06-30,,,,UNVERIFIED,,
prime_brokerage_financing,A3,World Federation of Exchanges | WFE Statistics—domestic market capitalization | 115.0 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
prime_brokerage_financing,A4,"SEAT: Prime Brokerage Operations Analyst; Prime Brokerage Operations Manager; Prime brokerage (PB financing traders, margin/lending officers serving hedge fund clients); Prime brokerage financing / stock loan / repo trader; Prime brokerage financing, margin and securities lending staff (margin analysts, stock loan traders, client financing service); Prime brokerage margin and client financing coverage specialist; Prime brokerage margin and financing risk manager; Prime brokerage margin and risk operations specialist; Prime brokerage risk/margin analyst, stock loan trader and client service (financing) specialist; Prime brokerage, securities lending, repo, synthetic financing and cross-asset collateral management; Prime services financing trader and client margin manager (synthetic financing, stock loan, margin); Prime services risk/margin analyst, stock loan trader and client financing (delta one / synthetic) desk; Prime-brokerage coverage, margin and stock-loan professionals, repo traders and collateral-financing specialists; Prime-brokerage coverage, margin, stock-loan, synthetic-financing and portfolio-financing specialists; Repo/stock-loan trader, prime brokerage client service and margin/risk analyst | cost_per_seat midpoint median 520000.0 | determinable_fraction median 0.6 | 54 terminality tasks",,,,UNVERIFIED,,
product_control_ipv,A1,"BCBS — supervisory guidance for assessing banks' financial instrument fair value practices | Global (Basel Committee) | BCBS, Supervisory guidance for assessing banks' financial instrument fair value practices (April 2009)",,,,UNVERIFIED,,
product_control_ipv,A1,"Books and records / valuation control expectations for broker-dealers | US | SEC Rule 17a-3 and 17a-4, 17 CFR 240.17a-3/17a-4",,,,UNVERIFIED,,
product_control_ipv,A1,"Books and records and daily computation of net capital positions | US | SEC Rules 17a-3 and 17a-4 (17 CFR 240.17a-3, 240.17a-4)",,,,UNVERIFIED,,
product_control_ipv,A1,"CRR — prudent valuation requirements and additional valuation adjustments | EU | Regulation (EU) No 575/2013, Art. 105; Commission Delegated Regulation (EU) 2016/101",,,,UNVERIFIED,,
product_control_ipv,A1,"Fair value measurement and disclosure | Global / IFRS | IFRS 13 Fair Value Measurement (paras 72–90, fair value hierarchy)",,,,UNVERIFIED,,
product_control_ipv,A1,Fair value measurement and disclosure | US / IFRS | ASC 820 (Fair Value Measurement); IFRS 13 Fair Value Measurement,,,,UNVERIFIED,,
product_control_ipv,A1,Fair value measurement and hierarchy disclosure | GLOBAL | IFRS 13; US GAAP ASC 820,,,,UNVERIFIED,,
product_control_ipv,A1,Fair value measurement | US GAAP | FASB ASC 820,,,,UNVERIFIED,,
product_control_ipv,A1,Prudent valuation / additional valuation adjustments | EU | Regulation (EU) No 575/2013 (CRR) Article 105; Commission Delegated Regulation (EU) 2016/101 (RTS on prudent valuation),,,,UNVERIFIED,,
product_control_ipv,A1,Prudent valuation / additional valuation adjustments | EU | Regulation (EU) No 575/2013 Art 105; Commission Delegated Regulation (EU) 2016/101 (RTS on prudent valuation),,,,UNVERIFIED,,
product_control_ipv,A1,Prudent valuation / additional valuation adjustments | EU | Regulation (EU) No 575/2013 Article 105; Commission Delegated Regulation (EU) 2016/101 (RTS on prudent valuation),,,,UNVERIFIED,,
product_control_ipv,A2,Deutsche Bank AG | Pillar 3 Report | FY2023 | Additional Valuation Adjustments (AVA),,,,UNVERIFIED,,
product_control_ipv,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Markets,,,,UNVERIFIED,,
product_control_ipv,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Principal transactions (Consolidated statements of income),,,,UNVERIFIED,,
product_control_ipv,A2,JPMorgan Chase | Form 10-K | FY2023 | Principal transactions,,,,UNVERIFIED,,
product_control_ipv,A2,Morgan Stanley | Form 10-K | FY2023 | Trading revenues (Institutional Securities),,,,UNVERIFIED,,
product_control_ipv,A2,The Goldman Sachs Group | Form 10-K | FY2023 | Market making (consolidated statements of earnings revenue line),,,,UNVERIFIED,,
product_control_ipv,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Market making (Consolidated Statements of Earnings revenue line)",,,,UNVERIFIED,,
product_control_ipv,A3,"Bank for International Settlements | OTC derivatives statistics - gross market value, all contracts (population of fair-valued trading positions) | 18 USD trillion | as_of 2023-12-31",,,,UNVERIFIED,,
product_control_ipv,A3,Bank for International Settlements | OTC derivatives statistics — gross market value (valuation base) | 18.3 USD trillion (approximate) | as_of 2023-12-31,,,,UNVERIFIED,,
product_control_ipv,A3,"Bank for International Settlements | OTC derivatives statistics — gross market value, all contracts (valuation population) | 17.0 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
product_control_ipv,A3,Bank for International Settlements | Semiannual OTC derivatives statistics — gross market value of OTC derivatives | 12.4 USD trillions | as_of 2023-06-30,,,,UNVERIFIED,,
product_control_ipv,A4,"SEAT: Product controller / independent price verification and valuation control analyst; Product controller / valuation control (IPV) analyst for markets businesses; Product controller / valuation control (IPV, P&L attribution, prudent valuation AVA); Product controller / valuation control analyst (daily P&L, IPV, valuation adjustments) | cost_per_seat midpoint median 312500.0 | determinable_fraction median 0.775 | 16 terminality tasks",,,,UNVERIFIED,,
rates_trading,A1,"BCBS minimum capital requirements for market risk (FRTB) | Global (Basel Committee member jurisdictions) | BCBS d457 'Minimum capital requirements for market risk', January 2019",,,,UNVERIFIED,,
rates_trading,A1,"Basel III minimum capital requirements for market risk (FRTB) | Global / BCBS | BCBS d457 (Jan 2019), MAR20–MAR33 (desk definition, PLA test, IMA)",,,,UNVERIFIED,,
rates_trading,A1,CFTC swap data reporting (Dodd-Frank Title VII) | US | 17 CFR Parts 43 and 45,,,,UNVERIFIED,,
rates_trading,A1,CFTC swap data reporting | United States | 17 CFR Part 45,,,,UNVERIFIED,,
rates_trading,A1,"CFTC swap dealer external business conduct and swap execution | US | 17 CFR Part 23, Subpart H (§23.400-23.451); 17 CFR Part 37 (SEFs)",,,,UNVERIFIED,,
rates_trading,A1,Dodd-Frank Act Title VII — swap dealer registration and regulation | US | Commodity Exchange Act § 4s (7 U.S.C. § 6s); CFTC Regulations Part 23 (17 C.F.R. §§ 23.600–23.611),,,,UNVERIFIED,,
rates_trading,A1,"Dodd-Frank Act Title VII — swap dealer registration, business conduct and risk management | US | 7 U.S.C. §6s (Dodd-Frank §731); CFTC Regulation 23.600",,,,UNVERIFIED,,
rates_trading,A1,Dodd-Frank Wall Street Reform and Consumer Protection Act | United States | Section 731 (Swap Dealer Registration and Regulation),,,,UNVERIFIED,,
rates_trading,A1,"EMIR reporting of OTC derivatives | EU | Regulation (EU) No 648/2012 (EMIR), Article 9",,,,UNVERIFIED,,
rates_trading,A1,"EMIR — OTC derivatives clearing obligation | EU | Regulation (EU) No 648/2012, Art. 4",,,,UNVERIFIED,,
rates_trading,A1,"EU Markets in Financial Instruments Directive II | EU | Directive 2014/65/EU, Article 17",,,,UNVERIFIED,,
rates_trading,A1,FRTB / CRR II | European Union | Regulation (EU) 2019/876 Articles 325a-325q,,,,UNVERIFIED,,
rates_trading,A1,"Markets in Financial Instruments Regulation | European Union | Regulation (EU) No 600/2014, Articles 8, 10, 18 and 21",,,,UNVERIFIED,,
rates_trading,A1,"MiFID II — algorithmic trading organisational requirements | EU | Directive 2014/65/EU, Art. 17; Commission Delegated Regulation (EU) 2017/589 (RTS 6)",,,,UNVERIFIED,,
rates_trading,A1,"MiFIR non-equity pre/post-trade transparency and systematic internaliser quoting | EU | Regulation (EU) No 600/2014, Articles 8, 10, 18",,,,UNVERIFIED,,
rates_trading,A1,"MiFIR pre/post-trade transparency and transaction reporting for bonds and rates derivatives | EU | Regulation (EU) No 600/2014, Articles 8-11 and Article 26; RTS 22 (Commission Delegated Regulation (EU) 2017/590)",,,,UNVERIFIED,,
rates_trading,A1,MiFIR transaction reporting and post-trade transparency | EU | Regulation (EU) No 600/2014 Arts 10–11 and Art 26; RTS 22 (Commission Delegated Regulation (EU) 2017/590),,,,UNVERIFIED,,
rates_trading,A1,"MiFIR — derivatives trading obligation | EU | Regulation (EU) No 600/2014, Art. 28",,,,UNVERIFIED,,
rates_trading,A1,"MiFIR — post-trade transparency for bonds and derivatives | EU | Regulation (EU) No 600/2014, Art. 21",,,,UNVERIFIED,,
rates_trading,A1,SEC Market Access Rule | United States | 17 C.F.R. § 240.15c3-5,,,,UNVERIFIED,,
rates_trading,A1,SEC — mandatory central clearing of U.S. Treasury securities | US | 17 C.F.R. § 240.17Ad-22(e)(18)(iv) (adopted Dec. 2023),,,,UNVERIFIED,,
rates_trading,A1,"Swap confirmation requirements | United States | Commodity Exchange Act swap-dealer rules, 17 CFR §23.501",,,,UNVERIFIED,,
rates_trading,A1,TRACE reporting of US Treasury and agency transactions | US / FINRA | FINRA Rule 6730,,,,UNVERIFIED,,
rates_trading,A1,U.S. SEC Market Access Rule | United States | 17 CFR § 240.15c3-5,,,,UNVERIFIED,,
rates_trading,A1,Volcker Rule (Regulation VV) — market-making exemption and RENTD requirement | US | 12 CFR 248.4(b); 12 CFR 248.20 (compliance program),,,,UNVERIFIED,,
rates_trading,A1,"Volcker Rule market-making exemption and RENTD limits | US | 12 CFR Part 44 (OCC) / 12 CFR Part 248 (Federal Reserve), §__.4(b); Dodd-Frank Act §619",,,,UNVERIFIED,,
rates_trading,A1,Volcker Rule market-making-related exemption | US | Dodd-Frank Act §619; 12 CFR 248.4(b) (Federal Reserve Regulation VV),,,,UNVERIFIED,,
rates_trading,A1,Volcker Rule | United States | 12 C.F.R. §248.4; underwriting and market-making-related activities,,,,UNVERIFIED,,
rates_trading,A1,Volcker Rule | United States | 12 U.S.C. §1851; 12 C.F.R. Part 248,,,,UNVERIFIED,,
rates_trading,A1,Volcker Rule — market-making conditions | US | 12 CFR § 248.4,,,,UNVERIFIED,,
rates_trading,A2,Bank of America | Form 10-K | FY2024 | Sales and trading revenue,,,,UNVERIFIED,,
rates_trading,A2,Barclays PLC | Annual Report | FY2023 | Investment Bank — Global Markets — FICC,,,,UNVERIFIED,,
rates_trading,A2,Citigroup Inc. | Form 10-K | FY2023 | Rates and currencies,,,,UNVERIFIED,,
rates_trading,A2,"Goldman Sachs Group, Inc. | 10-K | FY2023 | Fixed income, currency and commodities client execution",,,,UNVERIFIED,,
rates_trading,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Fixed Income, Currency and Commodities",,,,UNVERIFIED,,
rates_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets,,,,UNVERIFIED,,
rates_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets (Corporate & Investment Bank),,,,UNVERIFIED,,
rates_trading,A2,"JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets (within Commercial & Investment Bank, Markets & Securities Services)",,,,UNVERIFIED,,
rates_trading,A2,"JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income, Currency and Commodities",,,,UNVERIFIED,,
rates_trading,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Fixed Income Markets,,,,UNVERIFIED,,
rates_trading,A2,JPMorgan Chase | Form 10-K | FY2023 | Fixed Income Markets (CIB — Markets & Securities Services),,,,UNVERIFIED,,
rates_trading,A2,The Goldman Sachs Group | Form 10-K | FY2023 | FICC intermediation (Global Banking & Markets),,,,UNVERIFIED,,
rates_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC intermediation",,,,UNVERIFIED,,
rates_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC intermediation (Global Banking & Markets net revenues)",,,,UNVERIFIED,,
rates_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | FICC",,,,UNVERIFIED,,
rates_trading,A3,"BIS | Semiannual OTC derivatives statistics — interest rate derivatives, notional amounts outstanding | 573.7 USD trillion | as_of 2023-06-30",,,,UNVERIFIED,,
rates_trading,A3,BIS | Triennial Central Bank Survey 2022 - OTC interest rate derivatives daily average turnover | 5.2 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
rates_trading,A3,BIS | Triennial Central Bank Survey 2022 — OTC interest rate derivatives daily turnover | 5.2 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
rates_trading,A3,"Bank for International Settlements | OTC derivatives statistics - notional amounts outstanding, interest rate contracts | 530 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
rates_trading,A3,"Bank for International Settlements | OTC derivatives statistics — interest rate contracts, notional amounts outstanding (Table D5.1) | 530 USD trillion (approximate) | as_of 2023-12-31",,,,UNVERIFIED,,
rates_trading,A3,Bank for International Settlements | OTC derivatives statistics: interest-rate derivatives notional amount outstanding | 579.6 USD trillion | as_of 2024-06-30,,,,UNVERIFIED,,
rates_trading,A3,"Bank for International Settlements | OTC derivatives statistics—interest rate derivatives, notional amounts outstanding | 530.1 USD trillion | as_of 2023-12-31",,,,UNVERIFIED,,
rates_trading,A3,"Bank for International Settlements | Semiannual OTC derivatives statistics — interest rate contracts, notional outstanding | 573.7 USD trillions | as_of 2023-06-30",,,,UNVERIFIED,,
rates_trading,A3,Bank for International Settlements | Triennial Central Bank Survey 2022 — OTC interest rate derivatives turnover | 5214 USD billions per day | as_of 2022-04,,,,UNVERIFIED,,
rates_trading,A3,Bank for International Settlements | Triennial Central Bank Survey — OTC interest rate derivatives average daily turnover | 5.2 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
rates_trading,A3,Bank for International Settlements | Triennial Central Bank Survey — OTC interest rate derivatives turnover | 5.2 USD trillion per day | as_of 2022-04-30,,,,UNVERIFIED,,
rates_trading,A3,Bank for International Settlements | Triennial Central Bank Survey — OTC interest rate derivatives turnover | 5.2 USD trillions per day | as_of 2022-04,,,,UNVERIFIED,,
rates_trading,A3,International Swaps and Derivatives Association (ISDA) | Interest Rate Derivatives Market Activity | 600000000000000 USD notional outstanding | as_of 2023-12-31,,,,UNVERIFIED,,
rates_trading,A3,SIFMA | US Treasury securities average daily trading volume (primary dealer statistics) | 900 USD billion per day | as_of 2023-12-31,,,,UNVERIFIED,,
rates_trading,A3,SIFMA | US Treasury securities average daily trading volume | 760 USD billion per day (approximate) | as_of 2023,,,,UNVERIFIED,,
rates_trading,A3,SIFMA | US Treasury securities average daily trading volume | 900 USD billion per day | as_of 2023-12-31,,,,UNVERIFIED,,
rates_trading,A4,"SEAT: G10 rates market maker / interest rate derivatives trader; Rates Sales & Trading Desk Head; Rates flow trader (G10 government bonds, interest rate swaps and futures market making); Rates market maker / swaps and cash government bond trader (incl. eTrading pricing quant support); Rates market maker / trader (govvies, swaps, futures, inflation) plus desk quant support; Rates market-maker / e-trading trader; Rates market-making trader and desk strat (cash govvies, swaps, futures, inflation); Rates salespeople, government-bond and swap traders, options traders and desk strategists; Rates salespeople, government-bond and swap traders, options traders and rates structurers; Rates trader / market maker (government bonds, interest rate swaps, STIR futures, inflation); Rates trader / market-maker; Rates trader and macro hedge strategist; Rates trading desk (traders and desk strategists pricing and hedging IRS, bonds, swaptions, inflation) | cost_per_seat midpoint median 900000.0 | determinable_fraction median 0.55 | 45 terminality tasks",,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,CFTC swap data reporting and real-time public reporting | US | 17 CFR Part 45 and 17 CFR Part 43,,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,Consolidated Audit Trail reporting | US | SEC Rule 613 (17 CFR 242.613) and FINRA Rule 6800 Series,,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,Consolidated Audit Trail | US / SEC | 17 CFR 242.613 (Rule 613) and the CAT NMS Plan,,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,"EMIR (REFIT) derivative trade reporting | EU | Regulation (EU) No 648/2012, Article 9; Implementing Regulation (EU) 2022/1860 and Delegated Regulation (EU) 2022/1855",,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,EMIR REFIT derivatives reporting | EU | Regulation (EU) No 648/2012 Art 9 as amended by Regulation (EU) 2019/834; ITS (EU) 2022/1860 and RTS (EU) 2022/1855,,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,EMIR derivative trade reporting (EMIR REFIT) | EU | Regulation (EU) No 648/2012 Article 9; Commission Implementing Regulation (EU) 2022/1860 and Delegated Regulation (EU) 2022/1855,,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,"MiFIR transaction reporting to competent authorities | EU/UK | Regulation (EU) No 600/2014, Article 26; Commission Delegated Regulation (EU) 2017/590 (RTS 22)",,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,MiFIR transaction reporting | EU / UK | Regulation (EU) No 600/2014 Article 26; RTS 22 Commission Delegated Regulation (EU) 2017/590 (65 reportable fields),,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,MiFIR transaction reporting | EU | Regulation (EU) No 600/2014 Art 26; RTS 22 (Commission Delegated Regulation (EU) 2017/590),,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,"SFTR reporting of securities financing transactions | EU | Regulation (EU) 2015/2365, Article 4",,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,"Swap data reporting and real-time public reporting | US / CFTC | 17 CFR Parts 43, 45 and 46 (as amended effective December 2022)",,,,UNVERIFIED,,
regulatory_transaction_reporting,A1,"Swap data reporting and real-time public reporting | US | 17 CFR Part 45 (swap data recordkeeping and reporting) and 17 CFR Part 43 (real-time public reporting), as amended by the 2020-2022 rewrite",,,,UNVERIFIED,,
regulatory_transaction_reporting,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Corporate & Investment Bank - Total noninterest expense,,,,UNVERIFIED,,
regulatory_transaction_reporting,A2,UBS Group AG | Annual Report | FY2023 | Investment Bank - Operating expenses,,,,UNVERIFIED,,
regulatory_transaction_reporting,A3,Bank for International Settlements | OTC derivatives statistics — notional amounts outstanding (reportable derivative population) | 730 USD trillion | as_of 2024-06-30,,,,UNVERIFIED,,
regulatory_transaction_reporting,A3,"Bank for International Settlements | OTC derivatives statistics — notional amounts outstanding, all contracts (reportable population) | 667 USD trillion (approximate) | as_of 2023-12-31",,,,UNVERIFIED,,
regulatory_transaction_reporting,A3,ESMA | Annual statistical report / market report on EU derivatives markets — gross notional outstanding reported under EMIR | 300 EUR trillion (approximate) | as_of 2022-12-31,,,,UNVERIFIED,,
regulatory_transaction_reporting,A3,SIFMA | US fixed income and equity average daily trading volumes (reportable transaction population) | 1000 USD billion per day (fixed income aggregate) | as_of 2023-12-31,,,,UNVERIFIED,,
regulatory_transaction_reporting,A4,"SEAT: Regulatory reporting operations / transaction reporting control analyst (onshore hubs); Regulatory reporting operations analyst / reporting control specialist (transaction and position reporting across regimes); Regulatory reporting operations and reporting-controls analyst (transaction, trade and position reporting across regimes) | cost_per_seat midpoint median 270000.0 | determinable_fraction median 0.85 | 12 terminality tasks",,,,UNVERIFIED,,
repo_secfin_collateral,A1,"Basel III — leverage ratio exposure measure for SFTs | Global (BCBS) | BCBS 270, Basel III leverage ratio framework and disclosure requirements (Jan. 2014), SFT exposure measure",,,,UNVERIFIED,,
repo_secfin_collateral,A1,"Liquidity Coverage Ratio | United States | 12 C.F.R. Part 249, including §§249.20-249.22",,,,UNVERIFIED,,
repo_secfin_collateral,A1,Liquidity coverage ratio and NSFR treatment of secured funding | US / EU | 12 CFR Part 249 (Regulation WW) §249.32; Regulation (EU) No 575/2013 Articles 428k-428ak (NSFR),,,,UNVERIFIED,,
repo_secfin_collateral,A1,Net stable funding ratio / liquidity coverage ratio treatment of secured funding | EU / US | Regulation (EU) No 575/2013 Arts 428f–428k; 12 CFR Part 249 (Federal Reserve Regulation WW),,,,UNVERIFIED,,
repo_secfin_collateral,A1,"SEC Treasury clearing mandate (cash Treasuries and repo) | United States | SEC Release No. 34-98771, December 2023 (amendments to Rule 15c3-3 framework for covered Treasury transactions)",,,,UNVERIFIED,,
repo_secfin_collateral,A1,SEC — mandatory central clearing of U.S. Treasury cash and repo transactions | US | 17 C.F.R. § 240.17Ad-22(e)(18)(iv) (adopted Dec. 2023),,,,UNVERIFIED,,
repo_secfin_collateral,A1,"SEC — mandatory central clearing of eligible US Treasury cash and repo transactions | US | SEC, Standards for Covered Clearing Agencies for U.S. Treasury Securities (Dec. 2023); 17 CFR 240.17Ad-22(e)(18)(iv)",,,,UNVERIFIED,,
repo_secfin_collateral,A1,"SFTR securities financing transaction reporting | EU | Regulation (EU) 2015/2365 (SFTR), Article 4 (reporting to trade repositories)",,,,UNVERIFIED,,
repo_secfin_collateral,A1,"SFTR securities financing transaction reporting | EU/UK | Regulation (EU) 2015/2365, Article 4; RTS Commission Delegated Regulation (EU) 2019/356",,,,UNVERIFIED,,
repo_secfin_collateral,A1,"SFTR — securities financing transaction reporting | EU | Regulation (EU) 2015/2365, Art. 4",,,,UNVERIFIED,,
repo_secfin_collateral,A1,Securities Financing Transactions Regulation reporting | EU | Regulation (EU) 2015/2365 Art 4 (T+1 reporting to a trade repository); ITS 2019/363,,,,UNVERIFIED,,
repo_secfin_collateral,A1,"Securities Financing Transactions Regulation | European Union | Regulation (EU) 2015/2365, Article 4",,,,UNVERIFIED,,
repo_secfin_collateral,A1,"US Treasury clearing mandate for eligible cash and repo transactions | US | SEC Rule 17ad-22(e)(18)(iv), adopted in Release No. 34-99149 (December 2023)",,,,UNVERIFIED,,
repo_secfin_collateral,A1,US Treasury clearing mandate for eligible repo transactions | US / SEC | 17 CFR 240.17ad-22(e)(18)(iv) (adopted December 2023),,,,UNVERIFIED,,
repo_secfin_collateral,A2,Bank of America | Form 10-K | FY2024 | Sales and trading revenue,,,,UNVERIFIED,,
repo_secfin_collateral,A2,Deutsche Bank | Annual Report | FY2023 | Investment Bank — Financing,,,,UNVERIFIED,,
repo_secfin_collateral,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Markets & Securities Services,,,,UNVERIFIED,,
repo_secfin_collateral,A2,Morgan Stanley | Form 10-K | FY2023 | Institutional Securities - Fixed Income net revenues,,,,UNVERIFIED,,
repo_secfin_collateral,A2,The Goldman Sachs Group | Form 10-K | FY2023 | FICC financing (Global Banking & Markets),,,,UNVERIFIED,,
repo_secfin_collateral,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC financing",,,,UNVERIFIED,,
repo_secfin_collateral,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC financing (Global Banking & Markets net revenues)",,,,UNVERIFIED,,
repo_secfin_collateral,A3,Federal Reserve Bank of New York | SOFR underlying transaction volume | 2.0 USD trillion per day | as_of 2024-12-31,,,,UNVERIFIED,,
repo_secfin_collateral,A3,Federal Reserve Bank of New York | SOFR — daily transaction volume | 1.8 USD trillion per day (approximate average) | as_of 2024,,,,UNVERIFIED,,
repo_secfin_collateral,A3,ICMA (International Capital Market Association) | European Repo Market Survey (semi-annual) | 10.4 EUR trillions gross repo outstanding (survey participants) | as_of 2023-12,,,,UNVERIFIED,,
repo_secfin_collateral,A3,ICMA (International Capital Market Association) | European Repo Market Survey — repo outstanding | 10.4 EUR trillions | as_of 2023-12,,,,UNVERIFIED,,
repo_secfin_collateral,A3,ICMA European Repo and Collateral Council | European Repo Market Survey - total repo outstanding of surveyed institutions | 10.4 EUR trillion | as_of 2023-12-31,,,,UNVERIFIED,,
repo_secfin_collateral,A3,ICMA European Repo and Collateral Council | European Repo Market Survey — total repo outstanding | 10.1 EUR trillion (approximate) | as_of 2023-12,,,,UNVERIFIED,,
repo_secfin_collateral,A3,"International Capital Market Association | European Repo and Collateral Council—European repo market survey, gross market size | 11.1 EUR trillion | as_of 2024-06",,,,UNVERIFIED,,
repo_secfin_collateral,A4,"SEAT: Financing desk (repo, reverse repo, securities lending traders and collateral strategists); Repo / secured funding trader and collateral optimisation trader; Repo / secured funding trader and collateral trading (triparty, collateral optimisation) desk; Repo and secured financing trader (Treasury repo, collateral upgrade trades, matched book); Repo and secured funding trader (bilateral, tri-party, gilt/US Treasury repo, collateral upgrade trades); Repo traders, securities-lending traders, collateral optimisers and balance-sheet managers | cost_per_seat midpoint median 625000.0 | determinable_fraction median 0.61 | 21 terminality tasks",,,,UNVERIFIED,,
securitised_products,A1,"Asset-backed securities offering disclosure | US / SEC | Regulation AB II, 17 CFR 229.1100–1125 and Form ABS-EE",,,,UNVERIFIED,,
